index,OrderId,CustomerID,EmployeeID,OrderDate,ShippedDate,RequiredDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
712,10960,HILAA,3,2016-03-19,2016-04-08,2016-04-02,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
713,10961,QUEEN,8,2016-03-19,2016-03-30,2016-04-16,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
714,10962,QUICK,8,2016-03-19,2016-03-23,2016-04-16,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
715,10963,FURIB,9,2016-03-19,2016-03-26,2016-04-16,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
716,10964,SPECD,3,2016-03-20,2016-03-24,2016-04-17,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
717,10965,OLDWO,6,2016-03-20,2016-03-30,2016-04-17,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
718,10966,CHOPS,4,2016-03-20,2016-04-08,2016-04-17,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
719,10967,TOMSP,2,2016-03-23,2016-04-02,2016-04-20,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
720,10968,ERNSH,1,2016-03-23,2016-04-01,2016-04-20,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
721,10969,COMMI,1,2016-03-23,2016-03-30,2016-04-20,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
722,10970,BOLID,9,2016-03-24,2016-04-24,2016-04-07,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
723,10971,FRANR,2,2016-03-24,2016-04-02,2016-04-21,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France
724,10972,LACOR,4,2016-03-24,2016-03-26,2016-04-21,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
725,10973,LACOR,6,2016-03-24,2016-03-27,2016-04-21,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
726,10974,SPLIR,3,2016-03-25,2016-04-03,2016-04-08,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
727,10975,BOTTM,1,2016-03-25,2016-03-27,2016-04-22,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
728,10976,HILAA,1,2016-03-25,2016-04-03,2016-05-06,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
729,10977,FOLKO,8,2016-03-26,2016-04-10,2016-04-23,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
730,10978,MAISD,9,2016-03-26,2016-04-23,2016-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
731,10979,ERNSH,8,2016-03-26,2016-03-31,2016-04-23,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
732,10980,FOLKO,4,2016-03-27,2016-04-17,2016-05-08,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
733,10981,HANAR,1,2016-03-27,2016-04-02,2016-04-24,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
734,10982,BOTTM,2,2016-03-27,2016-04-08,2016-04-24,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
735,10983,SAVEA,2,2016-03-27,2016-04-06,2016-04-24,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
736,10984,SAVEA,1,2016-03-30,2016-04-03,2016-04-27,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
737,10985,HUNGO,2,2016-03-30,2016-04-02,2016-04-27,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
738,10986,OCEAN,8,2016-03-30,2016-04-21,2016-04-27,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
739,10987,EASTC,8,2016-03-31,2016-04-06,2016-04-28,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK
740,10988,RATTC,3,2016-03-31,2016-04-10,2016-04-28,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
741,10989,QUEDE,2,2016-03-31,2016-04-02,2016-04-28,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
742,10990,ERNSH,2,2016-04-01,2016-04-07,2016-05-13,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
743,10991,QUICK,1,2016-04-01,2016-04-07,2016-04-29,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
744,10992,THEBI,1,2016-04-01,2016-04-03,2016-04-29,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
745,10993,FOLKO,7,2016-04-01,2016-04-10,2016-04-29,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
746,10994,VAFFE,2,2016-04-02,2016-04-09,2016-04-16,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
747,10995,PERIC,1,2016-04-02,2016-04-06,2016-04-30,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
748,10996,QUICK,4,2016-04-02,2016-04-10,2016-04-30,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
749,10997,LILAS,8,2016-04-03,2016-04-13,2016-05-15,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
750,10998,WOLZA,8,2016-04-03,2016-04-17,2016-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
751,10999,OTTIK,6,2016-04-03,2016-04-10,2016-05-01,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
752,11000,RATTC,2,2016-04-06,2016-04-14,2016-05-04,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
753,11001,FOLKO,2,2016-04-06,2016-04-14,2016-05-04,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
754,11002,SAVEA,4,2016-04-06,2016-04-16,2016-05-04,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
755,11003,THECR,3,2016-04-06,2016-04-08,2016-05-04,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
756,11004,MAISD,3,2016-04-07,2016-04-20,2016-05-05,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
757,11005,WILMK,2,2016-04-07,2016-04-10,2016-05-05,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
758,11006,GREAL,3,2016-04-07,2016-04-15,2016-05-05,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
759,11007,PRINI,8,2016-04-08,2016-04-13,2016-05-06,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
760,11008,ERNSH,7,2016-04-08,,2016-05-06,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
761,11009,GODOS,2,2016-04-08,2016-04-10,2016-05-06,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
762,11010,REGGC,2,2016-04-09,2016-04-21,2016-05-07,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
763,11011,ALFKI,3,2016-04-09,2016-04-13,2016-05-07,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
764,11012,FRANK,1,2016-04-09,2016-04-17,2016-04-23,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany
765,11013,ROMEY,2,2016-04-09,2016-04-10,2016-05-07,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
766,11014,LINOD,2,2016-04-10,2016-04-15,2016-05-08,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
767,11015,SANTG,2,2016-04-10,2016-04-20,2016-04-24,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
768,11016,AROUT,9,2016-04-10,2016-04-13,2016-05-08,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
769,11017,ERNSH,9,2016-04-13,2016-04-20,2016-05-11,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
770,11018,LONEP,4,2016-04-13,2016-04-16,2016-05-11,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
771,11019,RANCH,6,2016-04-13,,2016-05-11,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
772,11020,OTTIK,2,2016-04-14,2016-04-16,2016-05-12,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
773,11021,QUICK,3,2016-04-14,2016-04-21,2016-05-12,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
774,11022,HANAR,9,2016-04-14,2016-05-04,2016-05-12,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
775,11023,BSBEV,1,2016-04-14,2016-04-24,2016-04-28,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
776,11024,EASTC,4,2016-04-15,2016-04-20,2016-05-13,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK
777,11025,WARTH,6,2016-04-15,2016-04-24,2016-05-13,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
778,11026,FRANS,4,2016-04-15,2016-04-28,2016-05-13,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
779,11027,BOTTM,1,2016-04-16,2016-04-20,2016-05-14,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
780,11028,KOENE,2,2016-04-16,2016-04-22,2016-05-14,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
781,11029,CHOPS,4,2016-04-16,2016-04-27,2016-05-14,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
782,11030,SAVEA,7,2016-04-17,2016-04-27,2016-05-15,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
783,11031,SAVEA,6,2016-04-17,2016-04-24,2016-05-15,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
784,11032,WHITC,2,2016-04-17,2016-04-23,2016-05-15,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
785,11033,RICSU,7,2016-04-17,2016-04-23,2016-05-15,3,84.74,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
786,11034,OLDWO,8,2016-04-20,2016-04-27,2016-06-01,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
787,11035,SUPRD,2,2016-04-20,2016-04-24,2016-05-18,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
788,11036,DRACD,8,2016-04-20,2016-04-22,2016-05-18,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
789,11037,GODOS,7,2016-04-21,2016-04-27,2016-05-19,1,3.2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
790,11038,SUPRD,1,2016-04-21,2016-04-30,2016-05-19,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
791,11039,LINOD,1,2016-04-21,,2016-05-19,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
792,11040,GREAL,4,2016-04-22,,2016-05-20,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
793,11041,CHOPS,3,2016-04-22,2016-04-28,2016-05-20,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
794,11042,COMMI,2,2016-04-22,2016-05-01,2016-05-06,1,29.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
795,11043,SPECD,5,2016-04-22,2016-04-29,2016-05-20,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
796,11044,WOLZA,4,2016-04-23,2016-05-01,2016-05-21,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
797,11045,BOTTM,6,2016-04-23,,2016-05-21,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
798,11046,WANDK,8,2016-04-23,2016-04-24,2016-05-21,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
799,11047,EASTC,7,2016-04-24,2016-05-01,2016-05-22,3,46.62,Eastern Connection,35 King George,London,,WX3 6FW,UK
800,11048,BOTTM,7,2016-04-24,2016-04-30,2016-05-22,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
801,11049,GOURL,3,2016-04-24,2016-05-04,2016-05-22,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
802,11050,FOLKO,8,2016-04-27,2016-05-05,2016-05-25,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
803,11051,LAMAI,7,2016-04-27,,2016-05-25,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
804,11052,HANAR,3,2016-04-27,2016-05-01,2016-05-25,1,67.26,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
805,11053,PICCO,2,2016-04-27,2016-04-29,2016-05-25,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
806,11054,CACTU,8,2016-04-28,,2016-05-26,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
807,11055,HILAA,7,2016-04-28,2016-05-05,2016-05-26,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
808,11056,EASTC,8,2016-04-28,2016-05-01,2016-05-12,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
809,11057,NORTS,3,2016-04-29,2016-05-01,2016-05-27,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
810,11058,BLAUS,9,2016-04-29,,2016-05-27,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
811,11059,RICAR,2,2016-04-29,,2016-06-10,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
812,11060,FRANS,2,2016-04-30,2016-05-04,2016-05-28,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
813,11061,GREAL,4,2016-04-30,,2016-06-11,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
814,11062,REGGC,4,2016-04-30,,2016-05-28,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
815,11063,HUNGO,3,2016-04-30,2016-05-06,2016-05-28,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
816,11064,SAVEA,1,2016-05-01,2016-05-04,2016-05-29,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
817,11065,LILAS,8,2016-05-01,,2016-05-29,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
818,11066,WHITC,7,2016-05-01,2016-05-04,2016-05-29,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
819,11067,DRACD,1,2016-05-04,2016-05-06,2016-05-18,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
820,11068,QUEEN,8,2016-05-04,,2016-06-01,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
821,11069,TORTU,1,2016-05-04,2016-05-06,2016-06-01,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
822,11070,LEHMS,2,2016-05-05,,2016-06-02,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
823,11071,LILAS,1,2016-05-05,,2016-06-02,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
824,11072,ERNSH,4,2016-05-05,,2016-06-02,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
825,11073,PERIC,2,2016-05-05,,2016-06-02,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
826,11074,SIMOB,7,2016-05-06,,2016-06-03,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
827,11075,RICSU,8,2016-05-06,,2016-06-03,2,6.19,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
828,11076,BONAP,4,2016-05-06,,2016-06-03,2,38.28,Bon app',"12, rue des Bouchers",Marseille,,13008,France
829,11077,RATTC,1,2016-05-06,,2016-06-03,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
